synthetic_index,matched_real_index,p_duplicate,near_duplicate,exact_match,blocking_match,cae_levenshtein,cae_jaccard,cae_jaro_winkler,win_levenshtein,win_jaccard,win_jaro_winkler,value_ratio,cpv_match,country_match
1669,,0.0,0,0,0,,,,,,,,,
1670,,0.0,0,0,0,,,,,,,,,
1671,,0.0,0,0,0,,,,,,,,,
1672,,0.0,0,0,0,,,,,,,,,
1673,484.0,0.005115274805575609,0,0,1,0.3076923076923077,0.0,0.5613490247357524,1.0,1.0,1.0,0.7888337133034677,1.0,1.0
1674,5951.0,0.005115274805575609,0,0,1,0.29357798165137616,0.0,0.5172350922350922,1.0,1.0,1.0,0.09273263696424056,1.0,1.0
1675,2128.0,0.005115274805575609,0,0,1,0.2784810126582279,0.0,0.48304424333836105,1.0,1.0,1.0,0.8410979912043097,1.0,1.0
1676,7406.0,0.0017262978944927454,0,0,1,0.2975206611570248,0.0,0.5048517012947907,0.47619047619047616,0.0,0.6992717086834733,0.07045334307172431,1.0,1.0
1677,9727.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.33105230951266973,1.0,1.0
1678,,0.0,0,0,0,,,,,,,,,
1679,8173.0,0.00257849576883018,0,0,1,0.2566371681415929,0.0,0.5651819673083064,0.6206896551724138,0.3333333333333333,0.7105820105820105,0.3686945600913481,1.0,1.0
1680,5248.0,0.005115274805575609,0,0,1,0.288135593220339,0.0,0.48631542624677637,1.0,1.0,1.0,5.969080164746613e-08,1.0,1.0
1681,959.0,0.005349151324480772,0,0,1,0.3232323232323232,0.0,0.5754792407396956,1.0,1.0,1.0,0.4163880288165931,1.0,1.0
1682,1936.0,0.005115274805575609,0,0,1,0.0841799709724238,0.0,0.5334154914894743,1.0,1.0,1.0,0.0035292778055342503,1.0,1.0
1683,6620.0,0.005115274805575609,0,0,1,0.2142857142857143,0.0,0.5190476190476191,1.0,1.0,1.0,0.16457702035957147,1.0,1.0
1684,2997.0,0.9992745518684387,1,0,1,0.3391812865497076,0.0,0.6596496223677609,1.0,1.0,1.0,0.9107669501528481,1.0,1.0
1685,9003.0,0.00029119482496753335,0,0,1,0.0449438202247191,0.0,0.3634823848238482,0.14414414414414412,0.0,0.5315874601588887,0.5398764749834261,1.0,1.0
1686,2097.0,0.022250643000006676,0,0,1,0.43999999999999995,0.0,0.6837037037037037,1.0,1.0,1.0,0.34747173955484106,1.0,1.0
1687,,0.0,0,0,0,,,,,,,,,
1688,,0.0,0,0,0,,,,,,,,,
1689,,0.0,0,0,0,,,,,,,,,
1690,5941.0,0.951675534248352,1,0,1,0.33009708737864074,0.0,0.5375129916173713,1.0,1.0,1.0,0.9656959185380459,1.0,1.0
1691,,0.0,0,0,0,,,,,,,,,
1692,6457.0,0.005115274805575609,0,0,1,0.2168674698795181,0.0,0.5235904225973739,1.0,1.0,1.0,0.05142349661976932,1.0,1.0
1693,,0.0,0,0,0,,,,,,,,,
1694,7835.0,0.0024654578883200884,0,0,1,0.29761904761904767,0.0,0.5361795863947943,0.8347826086956522,0.5714285714285714,0.7761029411764707,0.14380533030015602,1.0,1.0
1695,5504.0,0.005115274805575609,0,0,1,0.2549019607843137,0.0,0.4815105301379812,1.0,1.0,1.0,0.11620986745834168,1.0,1.0
1696,5340.0,0.011187965050339699,0,0,1,0.40336134453781514,0.0,0.5848890692640693,1.0,1.0,1.0,0.5599718787127493,1.0,1.0
1697,,0.0,0,0,0,,,,,,,,,
1698,,0.0,0,0,0,,,,,,,,,
1699,,0.0,0,0,0,,,,,,,,,
1700,,0.0,0,0,0,,,,,,,,,
1701,7809.0,0.005349151324480772,0,0,1,0.29885057471264365,0.0,0.5774159663865547,1.0,1.0,1.0,0.41112547590067394,1.0,1.0
1702,,0.0,0,0,0,,,,,,,,,
1703,8155.0,0.005115274805575609,0,0,1,0.3232323232323232,0.08333333333333333,0.5599698340874811,1.0,1.0,1.0,0.7653119210561322,1.0,1.0
1704,,0.0,0,0,0,,,,,,,,,
1705,5940.0,0.005115274805575609,0,0,1,0.18918918918918914,0.0,0.5110550651534258,1.0,1.0,1.0,0.3189136876096945,1.0,1.0
1706,4486.0,0.005115274805575609,0,0,1,0.2727272727272727,0.0,0.4601851851851852,1.0,1.0,1.0,0.037204952312454236,1.0,1.0
1707,9073.0,0.0002611340314615518,0,0,1,0.2790697674418605,0.0,0.44255610290093045,0.48275862068965514,0.25,0.5942355889724311,0.15126230182561665,1.0,1.0
1708,2718.0,0.9273160099983215,1,0,1,0.2857142857142857,0.0,0.4523809523809524,1.0,1.0,1.0,0.8792278128254682,1.0,1.0
1709,2895.0,0.005115274805575609,0,0,1,0.08571428571428574,0.0,0.4873737373737373,1.0,1.0,1.0,0.5649248492466655,1.0,1.0
1710,2872.0,0.005115274805575609,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.48280216073258236,1.0,1.0
1711,4860.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.012356339709236839,1.0,1.0
1712,3219.0,0.9181942343711853,1,0,1,0.27118644067796616,0.0,0.47883597883597884,1.0,1.0,1.0,0.9627497836417143,1.0,1.0
1713,9727.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.21898706637226154,1.0,1.0
1714,5948.0,0.00029119482496753335,0,0,1,0.3125,0.0,0.5684343434343434,0.4,0.0,0.6188811188811189,0.5665070264079912,1.0,1.0
1715,193.0,0.005115274805575609,0,0,1,0.1747572815533981,0.0,0.5251025503834493,1.0,1.0,1.0,0.1471554776253349,1.0,1.0
1716,3890.0,0.005115274805575609,0,0,1,0.25,0.0,0.5047619047619047,1.0,1.0,1.0,0.7660469545380062,1.0,1.0
1717,,0.0,0,0,0,,,,,,,,,
1718,,0.0,0,0,0,,,,,,,,,
1719,,0.0,0,0,0,,,,,,,,,
1720,3085.0,0.022250643000006676,0,0,1,0.4375,0.0,0.659790501895765,1.0,1.0,1.0,0.1231621898881359,1.0,1.0
1721,,0.0,0,0,0,,,,,,,,,
1722,5940.0,0.013830909505486488,0,0,1,0.3434343434343434,0.0,0.6382034320774613,1.0,1.0,1.0,0.450830989479324,1.0,1.0
1723,8155.0,0.005115274805575609,0,0,1,0.2678571428571429,0.0,0.4788434260774686,1.0,1.0,1.0,0.021556195686918682,1.0,1.0
1724,5415.0,0.0003453771641943604,0,0,1,0.29230769230769227,0.0,0.586815949948523,0.2142857142857143,0.0,0.44145299145299144,1.2395609445384982e-08,1.0,1.0
1725,151.0,0.00029119482496753335,0,0,1,0.07070707070707072,0.0,0.3808641975308642,0.21875,0.0,0.4157150039502981,0.0038623866400014435,1.0,1.0
1726,,0.0,0,0,0,,,,,,,,,
1727,2873.0,0.008650812320411205,0,0,1,0.38596491228070173,0.16666666666666666,0.5742538394668212,1.0,1.0,1.0,0.004823936390233151,1.0,1.0
1728,1051.0,0.9977503418922424,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1729,6137.0,0.005115274805575609,0,0,1,0.25263157894736843,0.0,0.5010055304172951,1.0,1.0,1.0,0.02759558285864321,1.0,1.0
1730,,0.0,0,0,0,,,,,,,,,
1731,,0.0,0,0,0,,,,,,,,,
1732,8765.0,0.005115274805575609,0,0,1,0.17391304347826086,0.0,0.4005649717514124,0.8648648648648649,0.5,0.900548245614035,0.18588294936421626,1.0,1.0
1733,,0.0,0,0,0,,,,,,,,,
1734,9412.0,0.00717542739585042,0,0,1,0.37362637362637363,0.0,0.6297803617571059,0.6,0.0,0.733495670995671,0.12122594240334465,1.0,1.0
1735,7499.0,0.0003073334810324013,0,0,1,0.34285714285714286,0.0,0.4998196248196248,0.18181818181818177,0.0,0.4115384615384616,0.1388867548639089,1.0,1.0
1736,4335.0,0.00029119482496753335,0,0,1,0.23809523809523814,0.0,0.49404761904761907,0.26086956521739135,0.0,0.3991452991452991,7.550251168542936e-09,1.0,1.0
1737,3211.0,0.005115274805575609,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.20752277719549117,1.0,1.0
1738,,0.0,0,0,0,,,,,,,,,
1739,6003.0,0.0012397092068567872,0,0,1,0.509090909090909,0.06666666666666667,0.6642450142450143,0.2777777777777778,0.0,0.5294035674470458,0.6244656801933536,1.0,1.0
1740,8893.0,0.0003073334810324013,0,0,1,0.3835616438356164,0.0,0.5190266485998193,0.4375,0.0,0.5986928104575163,0.7295911723791989,1.0,1.0
1741,1849.0,0.9181942343711853,1,0,1,0.24489795918367352,0.0,0.4238095238095238,1.0,1.0,1.0,1.0,1.0,1.0
1742,,0.0,0,0,0,,,,,,,,,
1743,,0.0,0,0,0,,,,,,,,,
1744,5939.0,0.9295438528060913,1,0,1,0.29850746268656714,0.0,0.5412698412698412,1.0,1.0,1.0,0.91961112820228,1.0,1.0
1745,,0.0,0,0,0,,,,,,,,,
1746,6620.0,0.005115274805575609,0,0,1,0.303030303030303,0.0,0.4147869674185463,1.0,1.0,1.0,0.20131956723982133,1.0,1.0
1747,3522.0,0.005115274805575609,0,0,1,0.13043478260869568,0.0,0.49603174603174605,1.0,1.0,1.0,0.5259245430393715,1.0,1.0
1748,6109.0,0.005115274805575609,0,0,1,0.23655913978494625,0.0,0.47979797979797983,1.0,1.0,1.0,0.09124700247640928,1.0,1.0
1749,6962.0,0.00042461432167328894,0,0,1,0.4390243902439024,0.0,0.5934126984126985,0.25,0.0,0.4173202614379085,0.17586154614331895,1.0,1.0
1750,,0.0,0,0,0,,,,,,,,,
1751,,0.0,0,0,0,,,,,,,,,
1752,5940.0,0.0077667031437158585,0,0,1,0.3548387096774194,0.0,0.5573943967386591,1.0,1.0,1.0,0.2589627173131179,1.0,1.0
1753,,0.0,0,0,0,,,,,,,,,
1754,8878.0,0.00029119482496753335,0,0,1,0.33333333333333337,0.0,0.5586600824434784,0.2325581395348837,0.0,0.44273504273504277,0.6271606607188368,1.0,1.0
1755,9044.0,0.0002611340314615518,0,0,1,0.27118644067796616,0.0,0.5182539682539683,0.48484848484848486,0.25,0.602991452991453,0.4157305666816401,1.0,1.0
1756,3068.0,0.005115274805575609,0,0,1,0.2666666666666667,0.0,0.50383223334043,1.0,1.0,1.0,0.2131216787020037,1.0,1.0
1757,,0.0,0,0,0,,,,,,,,,
1758,,0.0,0,0,0,,,,,,,,,
1759,,0.0,0,0,0,,,,,,,,,
1760,,0.0,0,0,0,,,,,,,,,
1761,,0.0,0,0,0,,,,,,,,,
1762,8054.0,0.005115274805575609,0,0,1,0.16161616161616166,0.0,0.47180205415499527,1.0,1.0,1.0,0.5464286542596385,1.0,1.0
1763,,0.0,0,0,0,,,,,,,,,
1764,581.0,0.005115274805575609,0,0,1,0.288135593220339,0.0,0.5384968445209409,1.0,1.0,1.0,0.03764228451471821,1.0,1.0
1765,,0.0,0,0,0,,,,,,,,,
1766,,0.0,0,0,0,,,,,,,,,
1767,,0.0,0,0,0,,,,,,,,,
1768,490.0,0.005349151324480772,0,0,1,0.26415094339622647,0.0,0.568043068043068,1.0,1.0,1.0,0.003924078431798186,1.0,1.0
1769,8318.0,0.005054043605923653,0,0,1,0.36923076923076925,0.058823529411764705,0.5787587037587038,0.5882352941176471,0.2,0.6714285714285714,0.12211528224761958,1.0,1.0
1770,,0.0,0,0,0,,,,,,,,,
1771,773.0,0.005349151324480772,0,0,1,0.26168224299065423,0.0,0.5729987151555779,1.0,1.0,1.0,0.06027349845182647,1.0,1.0
1772,,0.0,0,0,0,,,,,,,,,
1773,892.0,0.00029119482496753335,0,0,1,0.14953271028037385,0.0,0.4739375320020482,0.23076923076923073,0.0,0.4551282051282051,0.015292027024293699,1.0,1.0
1774,9865.0,0.005115274805575609,0,0,1,0.23076923076923073,0.0,0.515455304928989,1.0,1.0,1.0,0.1923732209320021,1.0,1.0
1775,5941.0,0.00029119482496753335,0,0,1,0.33333333333333337,0.0,0.48912514766173304,0.3529411764705882,0.0,0.47130647130647124,0.37173584463494463,1.0,1.0
1776,8566.0,0.00044932871242053807,0,0,1,0.43795620437956206,0.0,0.6279945786020066,0.0,0.0,0.0,0.08833741588498412,1.0,1.0
1777,6401.0,0.0003673639439512044,0,0,1,0.3932584269662921,0.0,0.5971590668039695,0.2962962962962963,0.0,0.5189255189255189,0.003365572793766011,1.0,1.0
1778,8318.0,0.0077667031437158585,0,0,1,0.3484848484848485,0.058823529411764705,0.5287437343358395,1.0,1.0,1.0,0.7897490107170587,1.0,1.0
1779,5727.0,0.005115274805575609,0,0,1,0.3098591549295775,0.0,0.48946703880914405,1.0,1.0,1.0,2.503650322169723e-07,1.0,1.0
1780,4530.0,0.00029119482496753335,0,0,1,0.33333333333333337,0.0,0.5493724429651202,0.326530612244898,0.0,0.6083333333333334,0.0672553732651863,1.0,1.0
1781,,0.0,0,0,0,,,,,,,,,
1782,,0.0,0,0,0,,,,,,,,,
1783,,0.0,0,0,0,,,,,,,,,
1784,7729.0,0.00029119482496753335,0,0,1,0.3125,0.0,0.5169772256728778,0.2857142857142857,0.0,0.5054155614500443,0.3884640535518633,1.0,1.0
1785,,0.0,0,0,0,,,,,,,,,
1786,,0.0,0,0,0,,,,,,,,,
1787,8682.0,0.005115274805575609,0,0,1,0.23376623376623373,0.0,0.5477272727272727,1.0,1.0,1.0,0.11666666852946601,1.0,1.0
1788,,0.0,0,0,0,,,,,,,,,
1789,,0.0,0,0,0,,,,,,,,,
1790,9035.0,0.0003779730759561062,0,0,1,0.3697478991596639,0.0,0.6172347742806147,0.30434782608695654,0.0,0.5089869281045751,0.01921770556919373,1.0,1.0
1791,4799.0,0.005969837307929993,0,0,1,1.0,1.0,1.0,0.34285714285714286,0.0,0.5346736596736598,0.34020136777403426,1.0,1.0
1792,6439.0,0.0003073334810324013,0,0,1,0.3733333333333333,0.0,0.4807551319648094,0.2857142857142857,0.0,0.5153508771929824,0.606597051754462,1.0,1.0
1793,,0.0,0,0,0,,,,,,,,,
1794,9232.0,0.005115274805575609,0,0,1,0.2828282828282829,0.0,0.4720448769602677,1.0,1.0,1.0,0.040420732814051015,1.0,1.0
1795,6150.0,0.00033416514634154737,0,0,1,0.29508196721311475,0.0,0.5630952380952382,0.5,0.16666666666666666,0.5933333333333334,0.49701495568229914,1.0,1.0
1796,2736.0,0.00029119482496753335,0,0,1,0.25,0.0,0.4603174603174603,0.24242424242424243,0.0,0.33589743589743587,0.00888150637927964,1.0,1.0
1797,5940.0,0.005115274805575609,0,0,1,0.26315789473684215,0.0,0.5435336976320583,1.0,1.0,1.0,0.19269099196907621,1.0,1.0
1798,2879.0,0.005115274805575609,0,0,1,0.19999999999999996,0.0,0.442002442002442,1.0,1.0,1.0,0.0001540652274682698,1.0,1.0
1799,5967.0,0.005115274805575609,0,0,1,0.21818181818181814,0.0,0.42636469221835077,1.0,1.0,1.0,0.11705412432755903,1.0,1.0
1800,8455.0,0.0003673639439512044,0,0,1,0.3902439024390244,0.0,0.606163677592249,0.16000000000000003,0.0,0.44017094017094016,0.10658700912500564,1.0,1.0
1801,8524.0,0.0027485787868499756,0,0,1,0.08421052631578951,0.0,0.3622222222222222,0.5853658536585367,0.2,0.7516563146997929,0.01917589305667991,1.0,1.0
1802,8145.0,0.005115274805575609,0,0,1,0.17391304347826086,0.0,0.412962962962963,1.0,1.0,1.0,0.050174351974288454,1.0,1.0
1803,,0.0,0,0,0,,,,,,,,,
1804,9809.0,0.005115274805575609,0,0,1,0.25,0.0,0.5047619047619047,1.0,1.0,1.0,0.18558692655910144,1.0,1.0
1805,,0.0,0,0,0,,,,,,,,,
1806,2736.0,0.00029119482496753335,0,0,1,0.1573033707865169,0.0,0.4394708994708995,0.0,0.0,0.0,0.759189939874598,1.0,1.0
1807,209.0,0.00029119482496753335,0,0,1,0.046511627906976716,0.0,0.3644927536231884,0.15625,0.0,0.4657491201608848,0.00020739893382716514,1.0,1.0
1808,1077.0,0.005115274805575609,0,0,1,0.25,0.0,0.42063492063492064,1.0,1.0,1.0,1.6078904929086589e-09,1.0,1.0
1809,830.0,0.005115274805575609,0,0,1,0.2325581395348837,0.0,0.41717171717171714,1.0,1.0,1.0,0.058252849910033204,1.0,1.0
1810,9845.0,0.005115274805575609,0,0,1,0.23809523809523814,0.0,0.37857142857142856,1.0,1.0,1.0,0.1386054695340541,1.0,1.0
1811,,0.0,0,0,0,,,,,,,,,
1812,2917.0,0.0003073334810324013,0,0,1,0.3551401869158879,0.0,0.5717702924599477,0.2666666666666667,0.0,0.4381598793363499,0.2209326591065444,1.0,1.0
1813,9874.0,0.9273160099983215,1,0,1,0.23333333333333328,0.0,0.5017253278122843,1.0,1.0,1.0,0.8923885347745466,1.0,1.0
1814,,0.0,0,0,0,,,,,,,,,
1815,8236.0,0.9981654286384583,1,0,1,0.2975206611570248,0.0,0.6223741028619078,1.0,1.0,1.0,0.9124003773686538,1.0,1.0
1816,,0.0,0,0,0,,,,,,,,,
1817,,0.0,0,0,0,,,,,,,,,
1818,,0.0,0,0,0,,,,,,,,,
1819,4792.0,0.005115274805575609,0,0,1,0.27956989247311825,0.0,0.503516295025729,1.0,1.0,1.0,0.008121078238742826,1.0,1.0
1820,,0.0,0,0,0,,,,,,,,,
1821,2062.0,0.005115274805575609,0,0,1,0.2808988764044944,0.0,0.5110978774711984,1.0,1.0,1.0,0.3117090843291421,1.0,1.0
1822,4464.0,0.0012397092068567872,0,0,1,0.45070422535211263,0.0,0.6470085470085469,0.31999999999999995,0.0,0.5337606837606838,0.8276349669860769,1.0,1.0
1823,8440.0,0.00029119482496753335,0,0,1,0.05442176870748294,0.0,0.38434842963734167,0.41025641025641024,0.0,0.5683760683760682,0.1024222024369956,1.0,1.0
1824,4468.0,0.00029119482496753335,0,0,1,0.1428571428571429,0.0,0.4305555555555556,0.27586206896551724,0.0,0.4648148148148148,0.33026462326469813,1.0,1.0
1825,,0.0,0,0,0,,,,,,,,,
1826,490.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.3114312893780421,1.0,1.0
1827,,0.0,0,0,0,,,,,,,,,
1828,832.0,0.00029119482496753335,0,0,1,0.2857142857142857,0.0,0.5066137566137566,0.3529411764705882,0.0,0.5268620268620269,0.024357188074047204,1.0,1.0
1829,,0.0,0,0,0,,,,,,,,,
1830,,0.0,0,0,0,,,,,,,,,
1831,6269.0,0.0017262978944927454,0,0,1,0.24390243902439024,0.0,0.4911816578483245,0.3529411764705882,0.0,0.6858974358974358,0.2419329863765633,1.0,1.0
1832,,0.0,0,0,0,,,,,,,,,
1833,6613.0,0.014053118415176868,0,0,1,0.35582822085889576,0.0,0.6405615085390366,0.625,0.3333333333333333,0.708822091886608,0.02157655506309908,1.0,1.0
1834,5940.0,0.005115274805575609,0,0,1,0.30188679245283023,0.0,0.5571928061470176,1.0,1.0,1.0,0.4338386058397956,1.0,1.0
1835,,0.0,0,0,0,,,,,,,,,
1836,,0.0,0,0,0,,,,,,,,,
1837,6673.0,0.005969837307929993,0,0,1,1.0,1.0,1.0,0.2142857142857143,0.0,0.44145299145299144,0.19034239073537748,1.0,1.0
1838,,0.0,0,0,0,,,,,,,,,
1839,5387.0,0.0003073334810324013,0,0,1,0.3614457831325302,0.0,0.532625988992088,0.2857142857142857,0.0,0.5257936507936508,0.12150241435488174,1.0,1.0
1840,498.0,0.005115274805575609,0,0,1,0.24615384615384617,0.0,0.45085470085470086,1.0,1.0,1.0,0.6550013097925919,1.0,1.0
1841,,0.0,0,0,0,,,,,,,,,
1842,,0.0,0,0,0,,,,,,,,,
1843,,0.0,0,0,0,,,,,,,,,
1844,,0.0,0,0,0,,,,,,,,,
1845,6361.0,0.005115274805575609,0,0,1,0.2692307692307693,0.0,0.5128205128205128,1.0,1.0,1.0,0.16521778430100464,1.0,1.0
1846,4834.0,0.00029119482496753335,0,0,1,0.19354838709677424,0.0,0.34255319148936164,0.38095238095238093,0.0,0.4679487179487179,0.015543909168077746,1.0,1.0
1847,9798.0,0.005115274805575609,0,0,1,0.21052631578947367,0.0,0.40079365079365076,1.0,1.0,1.0,0.2437832798484639,1.0,1.0
1848,,0.0,0,0,0,,,,,,,,,
1849,2879.0,0.00029119482496753335,0,0,1,0.0,0.0,0.0,0.33333333333333337,0.0,0.5294035674470458,0.025954679717992417,1.0,1.0
1850,,0.0,0,0,0,,,,,,,,,
1851,8054.0,0.00029119482496753335,0,0,1,0.2857142857142857,0.0,0.5257936507936508,0.33333333333333337,0.0,0.556439728853522,0.017107071116332997,1.0,1.0
1852,9721.0,0.9899953603744507,1,0,1,0.2727272727272727,0.0,0.5727624175900038,1.0,1.0,1.0,0.902212896727095,1.0,1.0
1853,,0.0,0,0,0,,,,,,,,,
1854,8260.0,0.004610777832567692,0,0,1,0.3614457831325302,0.0,0.5666020671834625,0.5853658536585367,0.16666666666666666,0.7413875598086124,0.30585154636117906,1.0,1.0
1855,151.0,0.005115274805575609,0,0,1,0.01379310344827589,0.0,0.3454287620954288,1.0,1.0,1.0,0.0213012406495172,1.0,1.0
1856,974.0,0.9181942343711853,1,0,1,0.2790697674418605,0.0,0.4376026272577997,1.0,1.0,1.0,1.0,1.0,1.0
1857,,0.0,0,0,0,,,,,,,,,
1858,3087.0,0.020905008539557457,0,0,1,0.35820895522388063,0.0,0.6470367494824015,1.0,1.0,1.0,0.11749824725760388,1.0,1.0
1859,,0.0,0,0,0,,,,,,,,,
1860,5978.0,0.005115274805575609,0,0,1,0.2432432432432432,0.0,0.5187125492210237,0.8571428571428572,0.6666666666666666,0.8256349206349206,0.4743722575563911,1.0,1.0
1861,764.0,0.00029870678554289043,0,0,1,0.3908045977011494,0.0,0.573529411764706,0.3076923076923077,0.0,0.48765432098765427,0.04275751015723024,1.0,1.0
1862,3142.0,0.005115274805575609,0,0,1,0.19047619047619047,0.0,0.39285714285714285,1.0,1.0,1.0,0.11432672332090428,1.0,1.0
1863,549.0,0.00029119482496753335,0,0,1,0.32258064516129037,0.0,0.5126984126984128,0.4,0.0,0.4597069597069597,0.3733017788994785,1.0,1.0
1864,,0.0,0,0,0,,,,,,,,,
1865,2726.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.03335357281857699,1.0,1.0
1866,,0.0,0,0,0,,,,,,,,,
1867,,0.0,0,0,0,,,,,,,,,
1868,5235.0,0.005115274805575609,0,0,1,0.31007751937984496,0.0,0.5617788461538461,1.0,1.0,1.0,0.44836910274154745,1.0,1.0
1869,,0.0,0,0,0,,,,,,,,,
1870,,0.0,0,0,0,,,,,,,,,
1871,,0.0,0,0,0,,,,,,,,,
1872,,0.0,0,0,0,,,,,,,,,
1873,6057.0,0.0027485787868499756,0,0,1,0.2857142857142857,0.0,0.5283882783882784,0.631578947368421,0.14285714285714285,0.662962962962963,0.09009211712186165,1.0,1.0
1874,,0.0,0,0,0,,,,,,,,,
1875,8433.0,0.005115274805575609,0,0,1,0.24,0.0,0.5498015873015873,1.0,1.0,1.0,4.42897256694392e-09,1.0,1.0
1876,,0.0,0,0,0,,,,,,,,,
1877,,0.0,0,0,0,,,,,,,,,
1878,2910.0,0.01226329617202282,0,0,1,0.417910447761194,0.0,0.6244608244608244,1.0,1.0,1.0,0.0007584079868460802,1.0,1.0
1879,6854.0,0.0012397092068567872,0,0,1,0.5555555555555556,0.0,0.6406926406926406,0.37681159420289856,0.0,0.5583258795468098,0.02985117313111386,1.0,1.0
1880,724.0,0.005115274805575609,0,0,1,0.2407407407407407,0.0,0.5438492063492063,1.0,1.0,1.0,0.4856566023467183,1.0,1.0
1881,,0.0,0,0,0,,,,,,,,,
1882,4789.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7173260521789904,1.0,1.0
1883,,0.0,0,0,0,,,,,,,,,
1884,9155.0,0.0027485787868499756,0,0,1,0.3106796116504854,0.0,0.529163038219642,0.5806451612903225,0.0,0.7307692307692308,0.21731570704308975,1.0,1.0
1885,7999.0,0.005115274805575609,0,0,1,0.2692307692307693,0.0,0.46262626262626255,0.9655172413793104,1.0,0.9866666666666667,0.2585391356393852,1.0,1.0
1886,,0.0,0,0,0,,,,,,,,,
1887,,0.0,0,0,0,,,,,,,,,
1888,4803.0,0.0077667031437158585,0,0,1,0.34615384615384615,0.0,0.5542942814307132,1.0,1.0,1.0,0.7391489211056235,1.0,1.0
1889,,0.0,0,0,0,,,,,,,,,
1890,,0.0,0,0,0,,,,,,,,,
1891,,0.0,0,0,0,,,,,,,,,
1892,4740.0,0.011187965050339699,0,0,1,0.3855421686746988,0.0,0.5874183006535948,1.0,1.0,1.0,0.5200281118930816,1.0,1.0
1893,,0.0,0,0,0,,,,,,,,,
1894,4758.0,0.00029119482496753335,0,0,1,0.1311475409836066,0.0,0.5079765913099247,0.3157894736842105,0.0,0.6034615384615385,0.051535572997421245,1.0,1.0
1895,,0.0,0,0,0,,,,,,,,,
1896,,0.0,0,0,0,,,,,,,,,
1897,,0.0,0,0,0,,,,,,,,,
1898,,0.0,0,0,0,,,,,,,,,
1899,4903.0,0.005115274805575609,0,0,1,0.2153846153846154,0.0,0.4582944288826642,1.0,1.0,1.0,0.05335389131748483,1.0,1.0
1900,5121.0,0.01159631833434105,0,0,1,0.39534883720930236,0.0,0.5962823987214231,1.0,1.0,1.0,0.8328606051640799,1.0,1.0
1901,,0.0,0,0,0,,,,,,,,,
1902,8092.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.3358518593722031e-08,1.0,1.0
1903,8083.0,0.005349151324480772,0,0,1,0.2222222222222222,0.0,0.5769020251778872,1.0,1.0,1.0,1.4385607947300341e-08,1.0,1.0
1904,5899.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026124273406747774,1.0,1.0
1905,581.0,0.0003073334810324013,0,0,1,0.3555555555555555,0.0,0.5468473555430077,0.2941176470588235,0.0,0.5404456654456654,0.005075866736940182,1.0,1.0
1906,,0.0,0,0,0,,,,,,,,,
1907,8903.0,0.0011494697537273169,0,0,1,0.42105263157894735,0.058823529411764705,0.6473357228195938,0.25806451612903225,0.0,0.4827264239028945,0.660106846801067,1.0,1.0
1908,2997.0,0.9977940320968628,1,0,1,0.32499999999999996,0.05,0.6079676884395228,1.0,1.0,1.0,0.9809025486156714,1.0,1.0
1909,1936.0,0.005115274805575609,0,0,1,0.24242424242424243,0.0,0.43481973434535104,1.0,1.0,1.0,0.0027209915955407676,1.0,1.0
1910,,0.0,0,0,0,,,,,,,,,
1911,,0.0,0,0,0,,,,,,,,,
1912,,0.0,0,0,0,,,,,,,,,
1913,,0.0,0,0,0,,,,,,,,,
1914,6104.0,0.0003073334810324013,0,0,1,0.36363636363636365,0.0,0.5695408734602464,0.22857142857142854,0.0,0.41008771929824556,0.07915817621055074,1.0,1.0
1915,,0.0,0,0,0,,,,,,,,,
1916,7941.0,0.00035812650457955897,0,0,1,0.31775700934579443,0.0,0.6171275498319523,0.2857142857142857,0.0,0.5094017094017094,0.6348099977024771,1.0,1.0
1917,4040.0,0.005115274805575609,0,0,1,0.1643835616438356,0.0,0.4231720010408535,1.0,1.0,1.0,0.024692386653734837,1.0,1.0
1918,,0.0,0,0,0,,,,,,,,,
1919,4040.0,0.005115274805575609,0,0,1,0.012903225806451646,0.0,0.36344211344211347,1.0,1.0,1.0,0.005475651809142351,1.0,1.0
1920,9052.0,0.0004792623221874237,0,0,1,0.3655913978494624,0.07692307692307693,0.6255458395204312,0.5116279069767442,0.2,0.6248196248196248,0.15071374375641558,1.0,1.0
1921,5621.0,0.0003073334810324013,0,0,1,0.3448275862068966,0.0,0.5634920634920635,0.21875,0.0,0.4708396178984415,0.37906451999219454,1.0,1.0
1922,1849.0,0.005115274805575609,0,0,1,0.2191780821917808,0.0,0.505869836378311,1.0,1.0,1.0,2.3167373146231018e-08,1.0,1.0
