pair_id,type,perturbations,cpv_varied,cae_levenshtein,cae_jaccard,cae_jaro_winkler,win_levenshtein,win_jaccard,win_jaro_winkler,value_ratio,cpv_match,country_match,label
non_1745,real_non_duplicate,none,0,0.35838150289017345,0.0,0.35838150289017345,0.26415094339622647,0.0,0.26415094339622647,0.5548511111111111,0,0,0
dup_1668,synthetic_duplicate,"encoding,word_drop",0,0.9107142857142857,0.8888888888888888,0.9107142857142857,0.6934673366834171,0.35714285714285715,0.6934673366834171,0.8855995247637418,1,1,1
dup_1530,synthetic_duplicate,"word_order,encoding,abbreviation",0,0.6486486486486487,0.0,0.6486486486486487,0.5454545454545454,0.3333333333333333,0.5454545454545454,0.9883880387654187,1,1,1
non_1821,real_non_duplicate,none,0,0.2921348314606742,0.0,0.2921348314606742,0.21621621621621623,0.0,0.21621621621621623,0.09392679255504392,0,0,0
non_924,real_non_duplicate,none,0,0.40909090909090906,0.2,0.40909090909090906,0.32352941176470584,0.0,0.32352941176470584,0.03707387269012082,0,1,0
dup_673,synthetic_duplicate,"word_order,case,word_drop",0,0.7050359712230216,0.1875,0.7050359712230216,0.31999999999999995,0.16666666666666666,0.31999999999999995,0.9927002611517252,1,1,1
dup_1670,synthetic_duplicate,encoding,0,1.0,1.0,1.0,0.8888888888888888,0.25,0.8888888888888888,0.9130461315135993,1,1,1
dup_1891,synthetic_duplicate,case,0,0.95,0.5,0.95,0.9024390243902439,0.4,0.9024390243902439,0.8797534298761648,1,1,1
dup_506,synthetic_duplicate,"abbreviation,encoding",0,0.967741935483871,0.75,0.967741935483871,0.96875,0.4,0.96875,0.8902514441670565,1,1,1
dup_1996,synthetic_duplicate,"word_drop,case",0,1.0,1.0,1.0,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.9550308930809597,1,1,1
non_1820,real_non_duplicate,none,0,0.1785714285714286,0.0,0.1785714285714286,0.28,0.0,0.28,0.007902375737768889,0,0,0
non_504,real_non_duplicate,none,0,0.3387978142076503,0.045454545454545456,0.3387978142076503,0.41025641025641024,0.0,0.41025641025641024,0.16821352116635552,0,1,0
non_882,real_non_duplicate,none,0,0.291970802919708,0.0,0.291970802919708,0.3555555555555555,0.0,0.3555555555555555,0.5080011576000542,0,0,0
dup_1275,synthetic_duplicate,"word_order,abbreviation",0,1.0,1.0,1.0,0.5176470588235293,0.6666666666666666,0.5176470588235293,0.9941520841773487,1,1,1
dup_15,synthetic_duplicate,"encoding,word_order",1,0.48275862068965514,0.25,0.48275862068965514,0.6666666666666667,0.0,0.6666666666666667,0.9050213529560301,0,1,1
dup_1985,synthetic_duplicate,encoding,0,1.0,1.0,1.0,0.881578947368421,0.14285714285714285,0.881578947368421,0.8900439917247831,1,1,1
non_1163,real_non_duplicate,none,0,0.8181818181818181,0.6666666666666666,0.8181818181818181,0.2432432432432432,0.0,0.2432432432432432,0.5158355458169342,0,1,0
non_847,real_non_duplicate,none,0,0.5240641711229946,0.15,0.5240641711229946,0.28205128205128205,0.1111111111111111,0.28205128205128205,0.03875433928346805,0,1,0
non_1533,real_non_duplicate,none,0,0.1470588235294118,0.0,0.1470588235294118,0.2295081967213115,0.0,0.2295081967213115,0.26404981358329926,0,0,0
non_1418,real_non_duplicate,none,0,0.3846153846153846,0.0,0.3846153846153846,0.26086956521739135,0.0,0.26086956521739135,0.32748855017161815,0,0,0
non_652,real_non_duplicate,none,0,0.4155844155844156,0.0,0.4155844155844156,0.20833333333333337,0.0,0.20833333333333337,0.11932259788274814,1,1,0
non_471,real_non_duplicate,none,0,0.30000000000000004,0.0,0.30000000000000004,0.2790697674418605,0.0,0.2790697674418605,0.021113277480678528,0,0,0
dup_1421,synthetic_duplicate,"encoding,abbreviation",0,1.0,1.0,1.0,0.7710843373493976,0.09090909090909091,0.7710843373493976,0.9448468314930252,1,1,1
dup_1653,synthetic_duplicate,abbreviation,0,0.957345971563981,0.42105263157894735,0.957345971563981,0.9142857142857143,0.18181818181818182,0.9142857142857143,0.9289337709732529,1,1,1
dup_799,synthetic_duplicate,"word_drop,case",0,1.0,1.0,1.0,0.5909090909090908,0.2857142857142857,0.5909090909090908,0.8875084666191407,1,1,1
non_343,real_non_duplicate,none,0,0.33136094674556216,0.05263157894736842,0.33136094674556216,0.5263157894736843,0.375,0.5263157894736843,0.12791010285123272,0,1,0
non_1788,real_non_duplicate,none,0,0.29268292682926833,0.0,0.29268292682926833,0.18604651162790697,0.0,0.18604651162790697,0.3806748846153846,0,0,0
dup_1602,synthetic_duplicate,"abbreviation,word_drop",1,1.0,1.0,1.0,0.6428571428571428,0.25,0.6428571428571428,0.9470114686346561,0,1,1
dup_1963,synthetic_duplicate,"abbreviation,encoding",0,1.0,1.0,1.0,0.957983193277311,0.42105263157894735,0.957983193277311,0.9074898612834231,1,1,1
dup_414,synthetic_duplicate,word_drop,0,0.8181818181818181,0.16666666666666666,0.8181818181818181,0.6666666666666667,0.6666666666666666,0.6666666666666667,0.9619536151428711,1,1,1
dup_9,synthetic_duplicate,"case,encoding",0,1.0,1.0,1.0,0.9302325581395349,0.4,0.9302325581395349,0.941245769895468,1,1,1
dup_1838,synthetic_duplicate,"word_order,encoding",0,0.6785714285714286,1.0,0.6785714285714286,0.8,0.25,0.8,0.9514802517983495,1,1,1
dup_820,synthetic_duplicate,"encoding,word_order",0,1.0,1.0,1.0,0.7107438016528926,0.11764705882352941,0.7107438016528926,0.9167112508898259,1,1,1
dup_1471,synthetic_duplicate,word_drop,0,0.9064748201438849,0.35714285714285715,0.9064748201438849,0.5517241379310345,0.16666666666666666,0.5517241379310345,0.9802913614827685,1,1,1
non_1786,real_non_duplicate,none,0,0.05755395683453235,0.0625,0.05755395683453235,0.045454545454545414,0.0,0.045454545454545414,6.622143995749203e-05,0,0,0
dup_606,synthetic_duplicate,"encoding,word_order",0,1.0,1.0,1.0,0.6896551724137931,0.2,0.6896551724137931,0.9119001155217377,1,1,1
dup_1839,synthetic_duplicate,word_drop,1,1.0,1.0,1.0,0.5384615384615384,0.16666666666666666,0.5384615384615384,0.8861908575082601,0,1,1
dup_165,synthetic_duplicate,word_order,0,1.0,1.0,1.0,0.5625,1.0,0.5625,0.9086029491000988,1,1,1
non_150,real_non_duplicate,none,0,0.23076923076923073,0.0,0.23076923076923073,0.28358208955223885,0.0,0.28358208955223885,0.36294287333333336,0,0,0
non_892,real_non_duplicate,none,0,0.027972027972028024,0.0,0.027972027972028024,0.2564102564102564,0.0,0.2564102564102564,0.044682422430543885,0,0,0
dup_889,synthetic_duplicate,"abbreviation,encoding",0,1.0,1.0,1.0,0.9411764705882353,0.4,0.9411764705882353,0.8798324178278035,1,1,1
non_1373,real_non_duplicate,none,0,0.4044943820224719,0.16666666666666666,0.4044943820224719,0.6,0.42857142857142855,0.6,0.24881802452058838,0,1,0
non_1426,real_non_duplicate,none,0,0.20895522388059706,0.0,0.20895522388059706,0.125,0.0,0.125,0.012437581283044709,0,0,0
dup_1402,synthetic_duplicate,"abbreviation,encoding",0,1.0,1.0,1.0,0.5416666666666667,0.0,0.5416666666666667,0.9002857648864951,1,1,1
dup_1039,synthetic_duplicate,"case,abbreviation",0,1.0,1.0,1.0,0.9340659340659341,0.47058823529411764,0.9340659340659341,0.8696069022396827,1,1,1
dup_888,synthetic_duplicate,"abbreviation,word_drop",0,0.7945205479452055,0.25,0.7945205479452055,0.810126582278481,0.2,0.810126582278481,0.921454834314018,1,1,1
non_492,real_non_duplicate,none,0,0.24390243902439024,0.0,0.24390243902439024,0.2068965517241379,0.0,0.2068965517241379,0.05407923541747455,0,0,0
dup_487,synthetic_duplicate,"word_drop,encoding,word_order",0,1.0,1.0,1.0,0.7428571428571429,0.6666666666666666,0.7428571428571429,0.934288956877669,1,1,1
non_1802,real_non_duplicate,none,0,0.3441860465116279,0.07692307692307693,0.3441860465116279,0.5454545454545454,0.125,0.5454545454545454,0.28734116327217524,0,1,0
non_1728,real_non_duplicate,none,0,0.2530120481927711,0.0,0.2530120481927711,0.2564102564102564,0.0,0.2564102564102564,0.044962822023350425,0,0,0
dup_1528,synthetic_duplicate,encoding,0,0.9830508474576272,0.6,0.9830508474576272,0.8363636363636364,0.18181818181818182,0.8363636363636364,0.9421869894778859,1,1,1
dup_443,synthetic_duplicate,encoding,0,1.0,1.0,1.0,0.8571428571428572,0.3333333333333333,0.8571428571428572,0.9611926441200672,1,1,1
non_1690,real_non_duplicate,none,0,0.19780219780219777,0.0,0.19780219780219777,0.109375,0.0,0.109375,0.222660267023918,0,0,0
non_151,real_non_duplicate,none,0,0.046511627906976716,0.0,0.046511627906976716,0.09999999999999998,0.0,0.09999999999999998,1.6574567320920087e-06,0,0,0
non_1001,real_non_duplicate,none,0,0.3165467625899281,0.05263157894736842,0.3165467625899281,0.33333333333333337,0.0,0.33333333333333337,0.0004879799405567758,0,0,0
dup_1748,synthetic_duplicate,word_drop,0,0.9387755102040817,0.7692307692307693,0.9387755102040817,0.8367346938775511,0.09090909090909091,0.8367346938775511,0.9279439626235102,1,1,1
dup_1537,synthetic_duplicate,"word_order,abbreviation",0,0.84,0.16666666666666666,0.84,0.8042414355628058,0.17647058823529413,0.8042414355628058,0.904344804860404,1,1,1
non_250,real_non_duplicate,none,0,0.3448275862068966,0.0,0.3448275862068966,0.2857142857142857,0.0,0.2857142857142857,0.6408804785608816,0,1,0
dup_1676,synthetic_duplicate,"case,word_drop",0,1.0,1.0,1.0,0.8421052631578947,0.75,0.8421052631578947,0.9414037417294123,1,1,1
non_78,real_non_duplicate,none,0,0.16216216216216217,0.0,0.16216216216216217,0.25531914893617025,0.0,0.25531914893617025,0.21602825263053435,0,0,0
non_61,real_non_duplicate,none,0,0.3551401869158879,0.0,0.3551401869158879,0.20512820512820518,0.0,0.20512820512820518,0.8437103425100237,0,0,0
dup_230,synthetic_duplicate,"abbreviation,word_drop",0,0.53475935828877,0.08333333333333333,0.53475935828877,0.528,0.0,0.528,0.9187432329611928,1,1,1
non_1111,real_non_duplicate,none,0,0.27083333333333337,0.0,0.27083333333333337,0.052837573385518644,0.0,0.052837573385518644,0.2156913105951561,0,0,0
non_1294,real_non_duplicate,none,0,0.14141414141414144,0.0,0.14141414141414144,0.2894736842105263,0.0,0.2894736842105263,0.1669140856226194,0,0,0
dup_126,synthetic_duplicate,abbreviation,0,1.0,1.0,1.0,0.7441860465116279,0.1111111111111111,0.7441860465116279,0.9129048347958645,1,1,1
dup_400,synthetic_duplicate,"word_drop,abbreviation",0,0.8214285714285714,0.06666666666666667,0.8214285714285714,0.4347826086956522,0.3333333333333333,0.4347826086956522,0.8809371606507798,1,1,1
dup_1702,synthetic_duplicate,word_order,0,1.0,1.0,1.0,0.5625,0.3333333333333333,0.5625,0.9797493634990395,1,1,1
non_1841,real_non_duplicate,none,0,0.4,0.0,0.4,0.3939393939393939,0.0,0.3939393939393939,9.491384837980078e-08,0,0,0
non_1907,real_non_duplicate,none,0,0.15042735042735045,0.0,0.15042735042735045,0.19999999999999996,0.0,0.19999999999999996,0.17694679771613214,0,1,0
dup_1203,synthetic_duplicate,"word_drop,abbreviation,case",0,1.0,1.0,1.0,0.8909090909090909,0.3,0.8909090909090909,0.8566370654586991,1,1,1
non_1998,real_non_duplicate,none,0,0.036036036036036,0.0,0.036036036036036,0.05555555555555558,0.0,0.05555555555555558,0.13805415946649793,0,0,0
dup_289,synthetic_duplicate,"case,word_order,word_drop",0,1.0,1.0,1.0,0.7083333333333333,0.14285714285714285,0.7083333333333333,0.9734728851304244,1,1,1
non_1465,real_non_duplicate,none,0,0.17142857142857137,0.0,0.17142857142857137,0.25806451612903225,0.0,0.25806451612903225,0.48298344715447156,0,0,0
dup_1360,synthetic_duplicate,encoding,0,1.0,1.0,1.0,0.926829268292683,0.18181818181818182,0.926829268292683,0.9730417815224008,1,1,1
non_493,real_non_duplicate,none,0,0.22695035460992907,0.0,0.22695035460992907,0.22784810126582278,0.0,0.22784810126582278,0.38978555029065504,0,0,0
dup_91,synthetic_duplicate,"word_drop,abbreviation",0,1.0,1.0,1.0,0.6451612903225806,0.2,0.6451612903225806,0.9398730889397287,1,1,1
dup_1643,synthetic_duplicate,case,1,0.9189189189189189,0.1111111111111111,0.9189189189189189,0.8245614035087719,0.10526315789473684,0.8245614035087719,0.9937518911354604,0,1,1
non_835,real_non_duplicate,none,0,0.1058394160583942,0.03333333333333333,0.1058394160583942,0.288135593220339,0.0,0.288135593220339,0.01175436172060315,0,1,0
dup_1317,synthetic_duplicate,case,0,1.0,1.0,1.0,0.5507246376811594,0.0,0.5507246376811594,0.9921414477265038,1,1,1
non_164,real_non_duplicate,none,0,0.25531914893617025,0.0,0.25531914893617025,0.28125,0.0,0.28125,0.149801858603691,0,0,0
dup_953,synthetic_duplicate,abbreviation,0,0.9473684210526316,0.5,0.9473684210526316,0.72,0.25,0.72,0.9026113835870347,1,1,1
non_1519,real_non_duplicate,none,0,0.45614035087719296,0.0,0.45614035087719296,0.21052631578947367,0.0,0.21052631578947367,0.4108944853899456,0,1,0
dup_516,synthetic_duplicate,abbreviation,0,1.0,1.0,1.0,0.8275862068965517,0.5,0.8275862068965517,0.9629390100634149,1,1,1
non_540,real_non_duplicate,none,0,0.2222222222222222,0.0,0.2222222222222222,0.2666666666666667,0.0,0.2666666666666667,0.6931969502415788,0,0,0
non_262,real_non_duplicate,none,0,0.29885057471264365,0.0,0.29885057471264365,0.24,0.0,0.24,0.08135235013726533,0,0,0
non_899,real_non_duplicate,none,0,0.2816901408450704,0.058823529411764705,0.2816901408450704,0.33333333333333337,0.0,0.33333333333333337,0.18553473942425627,0,0,0
dup_840,synthetic_duplicate,word_order,0,1.0,1.0,1.0,0.7333333333333334,0.0,0.7333333333333334,0.8539283369765001,1,1,1
dup_1656,synthetic_duplicate,"encoding,word_order,abbreviation",0,1.0,1.0,1.0,0.6896551724137931,0.16666666666666666,0.6896551724137931,0.8841050187083136,1,1,1
non_677,real_non_duplicate,none,0,0.34782608695652173,0.0,0.34782608695652173,0.31999999999999995,0.0,0.31999999999999995,0.1915205025641677,0,0,0
non_1256,real_non_duplicate,none,0,0.20588235294117652,0.0,0.20588235294117652,0.33333333333333337,0.0,0.33333333333333337,0.016735266193773416,0,0,0
dup_1105,synthetic_duplicate,"word_order,case,word_drop",0,0.6947368421052631,0.1,0.6947368421052631,0.6666666666666667,0.4,0.6666666666666667,0.8707218791916018,1,1,1
non_823,real_non_duplicate,none,0,0.3098591549295775,0.0,0.3098591549295775,0.24242424242424243,0.0,0.24242424242424243,0.03514177276299848,0,0,0
non_595,real_non_duplicate,none,0,0.3119266055045872,0.08333333333333333,0.3119266055045872,0.2264150943396226,0.0,0.2264150943396226,0.00407581527006545,0,1,0
dup_1102,synthetic_duplicate,"word_drop,case,abbreviation",0,1.0,1.0,1.0,0.7142857142857143,0.3,0.7142857142857143,0.8766310242573527,1,1,1
non_1867,real_non_duplicate,none,0,0.2325581395348837,0.0,0.2325581395348837,0.21875,0.0,0.21875,0.22346569038455505,0,0,0
dup_1031,synthetic_duplicate,"abbreviation,word_drop",0,0.8214285714285714,0.25,0.8214285714285714,0.72,0.6666666666666666,0.72,0.8611022904146478,1,1,1
dup_1744,synthetic_duplicate,word_order,1,1.0,1.0,1.0,0.6506024096385542,0.0,0.6506024096385542,0.8533093793285943,0,1,1
dup_1486,synthetic_duplicate,"word_order,abbreviation",0,0.967391304347826,0.5333333333333333,0.967391304347826,0.8673835125448028,0.45454545454545453,0.8673835125448028,0.9599384604614193,1,1,1
dup_1924,synthetic_duplicate,"word_order,encoding,word_drop",0,0.6862745098039216,0.18181818181818182,0.6862745098039216,0.88,0.3333333333333333,0.88,0.9566479031324072,1,1,1
dup_1143,synthetic_duplicate,"encoding,abbreviation",0,0.9230769230769231,0.42857142857142855,0.9230769230769231,0.8780487804878049,0.3333333333333333,0.8780487804878049,0.9493026389784665,1,1,1
dup_1357,synthetic_duplicate,"word_order,abbreviation",0,0.8805460750853242,0.48,0.8805460750853242,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.8926893179003208,1,1,1
dup_408,synthetic_duplicate,"case,word_drop",0,0.9239130434782609,0.7142857142857143,0.9239130434782609,0.6153846153846154,0.2857142857142857,0.6153846153846154,0.8915718521381376,1,1,1
non_23,real_non_duplicate,none,0,0.23529411764705888,0.0,0.23529411764705888,0.12182741116751272,0.0,0.12182741116751272,0.10497082829895174,0,1,0
dup_1056,synthetic_duplicate,encoding,0,0.9833333333333333,0.8,0.9833333333333333,0.975609756097561,0.625,0.975609756097561,0.9552135446355131,1,1,1
non_920,real_non_duplicate,none,0,0.13034623217922603,0.0,0.13034623217922603,0.13793103448275867,0.0,0.13793103448275867,0.1293403378870674,0,0,0
non_1387,real_non_duplicate,none,0,0.3414634146341463,0.0,0.3414634146341463,0.1649484536082474,0.0,0.1649484536082474,1.1485293869091788e-09,0,0,0
dup_129,synthetic_duplicate,word_drop,0,1.0,1.0,1.0,0.5384615384615384,0.16666666666666666,0.5384615384615384,0.9967861712238172,1,1,1
dup_8,synthetic_duplicate,word_drop,0,1.0,1.0,1.0,0.6,0.0,0.6,0.9705585871197736,1,1,1
dup_794,synthetic_duplicate,"case,abbreviation",0,1.0,1.0,1.0,0.8780487804878049,0.3333333333333333,0.8780487804878049,0.8554330551462521,1,1,1
non_1949,real_non_duplicate,none,0,0.2857142857142857,0.0,0.2857142857142857,0.19999999999999996,0.0,0.19999999999999996,0.5428124600863213,0,0,0
dup_1935,synthetic_duplicate,"encoding,word_drop",0,1.0,1.0,1.0,0.47457627118644063,0.0,0.47457627118644063,0.9497213877302457,1,1,1
dup_780,synthetic_duplicate,"word_order,encoding",0,1.0,1.0,1.0,0.8636363636363636,0.16666666666666666,0.8636363636363636,0.9450147573443811,1,1,1
dup_1497,synthetic_duplicate,"case,abbreviation,word_drop",0,0.6285714285714286,0.2,0.6285714285714286,0.845771144278607,0.16,0.845771144278607,0.965393441106048,1,1,1
dup_650,synthetic_duplicate,"word_order,word_drop",0,1.0,1.0,1.0,0.5833333333333333,0.2,0.5833333333333333,0.8760760864262271,1,1,1
dup_1606,synthetic_duplicate,"case,word_order",0,0.8421052631578947,0.6666666666666666,0.8421052631578947,0.75,0.3333333333333333,0.75,0.9943145716501903,1,1,1
dup_1989,synthetic_duplicate,"encoding,case",0,1.0,1.0,1.0,0.9615384615384616,0.75,0.9615384615384616,0.9810552107845539,1,1,1
non_186,real_non_duplicate,none,0,0.26415094339622647,0.0,0.26415094339622647,0.2222222222222222,0.0,0.2222222222222222,0.015906866356275837,0,0,0
non_1009,real_non_duplicate,none,0,0.36,0.0,0.36,0.3142857142857143,0.0,0.3142857142857143,0.10234448518046395,0,1,0
dup_1921,synthetic_duplicate,word_drop,0,0.5172413793103448,0.14285714285714285,0.5172413793103448,0.5217391304347826,0.0,0.5217391304347826,0.9445676293327154,1,1,1
non_1108,real_non_duplicate,none,0,0.3076923076923077,0.0,0.3076923076923077,0.24528301886792447,0.0,0.24528301886792447,0.7494400332272153,0,0,0
non_1967,real_non_duplicate,none,0,0.25531914893617025,0.0,0.25531914893617025,0.3076923076923077,0.0,0.3076923076923077,0.11244965870373044,0,0,0
dup_282,synthetic_duplicate,encoding,0,1.0,1.0,1.0,0.9655172413793104,0.3333333333333333,0.9655172413793104,0.9626748857919832,1,1,1
dup_226,synthetic_duplicate,"case,word_order,abbreviation",0,0.9210526315789473,1.0,0.9210526315789473,0.9482758620689655,1.0,0.9482758620689655,0.8757309983911297,1,1,1
dup_1544,synthetic_duplicate,"encoding,word_drop",0,1.0,1.0,1.0,0.9189189189189189,0.6,0.9189189189189189,0.9269688351104091,1,1,1
dup_1916,synthetic_duplicate,word_order,1,0.868421052631579,1.0,0.868421052631579,0.8076923076923077,1.0,0.8076923076923077,0.9375398910383842,0,1,1
dup_1111,synthetic_duplicate,word_order,1,0.8533333333333333,0.8181818181818182,0.8533333333333333,0.7619047619047619,0.25,0.7619047619047619,0.9134506116403146,0,1,1
non_870,real_non_duplicate,none,0,0.32098765432098764,0.0,0.32098765432098764,0.19512195121951215,0.0,0.19512195121951215,0.0883574410405154,0,0,0
non_363,real_non_duplicate,none,0,0.42038216560509556,0.0625,0.42038216560509556,0.41025641025641024,0.0,0.41025641025641024,0.27737969675996255,0,1,0
dup_1480,synthetic_duplicate,"abbreviation,encoding",0,1.0,1.0,1.0,0.875,0.3,0.875,0.98067499444388,1,1,1
non_510,real_non_duplicate,none,0,0.3278688524590164,0.07142857142857142,0.3278688524590164,0.32098765432098764,0.1111111111111111,0.32098765432098764,0.14464857906056613,0,1,0
dup_1830,synthetic_duplicate,word_drop,0,1.0,1.0,1.0,0.8395061728395061,0.1,0.8395061728395061,0.9378466110102894,1,1,1
dup_875,synthetic_duplicate,abbreviation,1,1.0,1.0,1.0,0.5507246376811594,0.0,0.5507246376811594,0.8576159066981035,0,1,1
dup_208,synthetic_duplicate,case,0,0.8679245283018868,0.1111111111111111,0.8679245283018868,0.9375,1.0,0.9375,0.8515184751538656,1,1,1
non_1199,real_non_duplicate,none,0,0.4114285714285715,0.0,0.4114285714285715,0.4782608695652174,0.0,0.4782608695652174,0.6461008421052632,0,0,0
non_1,real_non_duplicate,none,0,0.13953488372093026,0.0,0.13953488372093026,0.37037037037037035,0.0,0.37037037037037035,0.917424618699581,0,1,0
non_761,real_non_duplicate,none,0,0.09523809523809523,0.0,0.09523809523809523,0.38235294117647056,0.0,0.38235294117647056,0.3265639686673896,0,0,0
non_1960,real_non_duplicate,none,0,0.24096385542168675,0.043478260869565216,0.24096385542168675,0.5490196078431373,0.42857142857142855,0.5490196078431373,0.5785713919928619,0,1,0
non_342,real_non_duplicate,none,0,0.2857142857142857,0.0,0.2857142857142857,0.125,0.0,0.125,0.3290951951745525,0,0,0
dup_152,synthetic_duplicate,"encoding,abbreviation",0,1.0,1.0,1.0,0.9230769230769231,0.5,0.9230769230769231,0.8934684616273669,1,1,1
dup_1577,synthetic_duplicate,abbreviation,0,1.0,1.0,1.0,0.8571428571428572,0.3333333333333333,0.8571428571428572,0.8570915758139009,1,1,1
non_1551,real_non_duplicate,none,0,0.3013698630136986,0.0,0.3013698630136986,0.16666666666666663,0.0,0.16666666666666663,0.0697051370326807,0,0,0
non_574,real_non_duplicate,none,0,0.03418803418803418,0.0,0.03418803418803418,0.1428571428571429,0.0,0.1428571428571429,0.571453383334644,0,0,0
dup_1197,synthetic_duplicate,abbreviation,0,1.0,1.0,1.0,0.8695652173913043,0.25,0.8695652173913043,0.8756209427308665,1,1,1
non_805,real_non_duplicate,none,0,0.3375,0.0,0.3375,0.3157894736842105,0.0,0.3157894736842105,0.0377430777256383,0,0,0
non_1358,real_non_duplicate,none,0,0.28205128205128205,0.0,0.28205128205128205,0.2666666666666667,0.0,0.2666666666666667,0.1485578309674755,0,1,0
non_1112,real_non_duplicate,none,0,0.13793103448275867,0.0,0.13793103448275867,0.4516129032258065,0.25,0.4516129032258065,6.0387895608652624e-09,0,1,0
dup_1565,synthetic_duplicate,"abbreviation,word_drop",0,0.5853658536585367,0.25,0.5853658536585367,0.5454545454545454,0.0,0.5454545454545454,0.9117563080120441,1,1,1
dup_151,synthetic_duplicate,word_order,0,1.0,1.0,1.0,0.8275862068965517,0.08333333333333333,0.8275862068965517,0.9218685672000918,1,1,1
non_861,real_non_duplicate,none,0,0.27586206896551724,0.0,0.27586206896551724,0.32258064516129037,0.0,0.32258064516129037,2.4730827361991126e-06,0,0,0
dup_598,synthetic_duplicate,"encoding,case,abbreviation",0,0.9813664596273292,0.5833333333333334,0.9813664596273292,0.8666666666666667,0.3333333333333333,0.8666666666666667,0.9076867056426012,1,1,1
dup_1040,synthetic_duplicate,word_order,0,0.9382716049382716,0.7272727272727273,0.9382716049382716,0.8686868686868687,0.5555555555555556,0.8686868686868687,0.9445871013491831,1,1,1
non_15,real_non_duplicate,none,0,0.3137254901960784,0.0,0.3137254901960784,0.2941176470588235,0.0,0.2941176470588235,0.7087172727272727,0,0,0
dup_1852,synthetic_duplicate,"encoding,case,abbreviation",0,1.0,1.0,1.0,0.975609756097561,0.6,0.975609756097561,0.9134221228863523,1,1,1
non_1056,real_non_duplicate,none,0,0.09230769230769231,0.0,0.09230769230769231,0.19354838709677424,0.0,0.19354838709677424,0.4721256729956497,0,0,0
non_329,real_non_duplicate,none,0,0.3111111111111111,0.0,0.3111111111111111,0.18300653594771243,0.0,0.18300653594771243,0.5965983369679603,0,0,0
dup_1982,synthetic_duplicate,"word_drop,encoding",0,0.5714285714285714,0.125,0.5714285714285714,0.6956521739130435,0.0,0.6956521739130435,0.9167642315943862,1,1,1
non_1117,real_non_duplicate,none,0,0.449438202247191,0.0,0.449438202247191,0.17391304347826086,0.0,0.17391304347826086,0.7962542368125701,0,0,0
non_1515,real_non_duplicate,none,0,0.36923076923076925,0.0,0.36923076923076925,0.24242424242424243,0.0,0.24242424242424243,1.0007437237138962e-09,0,0,0
dup_856,synthetic_duplicate,abbreviation,0,1.0,1.0,1.0,0.9056603773584906,0.5,0.9056603773584906,0.8609649003544284,1,1,1
non_605,real_non_duplicate,none,0,0.2786885245901639,0.0,0.2786885245901639,0.25,0.0,0.25,0.16418209481601856,0,0,0
dup_1231,synthetic_duplicate,"encoding,word_order",0,0.7868852459016393,1.0,0.7868852459016393,0.875,0.46153846153846156,0.875,0.8942706005364743,1,1,1
dup_553,synthetic_duplicate,encoding,0,1.0,1.0,1.0,0.9142857142857143,0.5,0.9142857142857143,0.9820468176931003,1,1,1
dup_1827,synthetic_duplicate,abbreviation,1,1.0,1.0,1.0,0.9010989010989011,0.16666666666666666,0.9010989010989011,0.8625853670294908,0,1,1
non_1862,real_non_duplicate,none,0,0.6136363636363636,0.3,0.6136363636363636,0.40816326530612246,0.0,0.40816326530612246,0.016018452645827606,0,1,0
non_442,real_non_duplicate,none,0,0.31906614785992216,0.0,0.31906614785992216,0.20588235294117652,0.0,0.20588235294117652,0.7161695241843073,0,0,0
non_351,real_non_duplicate,none,0,0.09977324263038545,0.0,0.09977324263038545,0.24561403508771928,0.0,0.24561403508771928,0.01011249318891224,0,0,0
non_468,real_non_duplicate,none,0,0.24096385542168675,0.0,0.24096385542168675,0.303448275862069,0.05555555555555555,0.303448275862069,0.002845638574301753,0,1,0
dup_59,synthetic_duplicate,"abbreviation,encoding",0,1.0,1.0,1.0,0.967741935483871,0.8,0.967741935483871,0.9475990992289792,1,1,1
non_797,real_non_duplicate,none,0,0.3172413793103448,0.0,0.3172413793103448,0.23333333333333328,0.0,0.23333333333333328,4.428862721199548e-08,0,0,0
non_384,real_non_duplicate,none,0,0.2692307692307693,0.0,0.2692307692307693,0.14117647058823535,0.0,0.14117647058823535,0.8605620542222222,0,0,0
dup_306,synthetic_duplicate,"word_order,abbreviation,case",0,0.74,0.7142857142857143,0.74,0.78125,0.8,0.78125,0.9951336922629579,1,1,1
dup_1842,synthetic_duplicate,"abbreviation,word_drop",0,1.0,1.0,1.0,0.9281045751633987,0.5833333333333334,0.9281045751633987,0.9796230648832588,1,1,1
dup_1907,synthetic_duplicate,"encoding,word_order",0,1.0,1.0,1.0,0.7380952380952381,0.07692307692307693,0.7380952380952381,0.8791811317914927,1,1,1
dup_1062,synthetic_duplicate,"case,word_order",0,0.6813186813186813,0.5,0.6813186813186813,0.6875,1.0,0.6875,0.8731908266139201,1,1,1
non_524,real_non_duplicate,none,0,0.23529411764705888,0.0,0.23529411764705888,0.29268292682926833,0.0,0.29268292682926833,0.26119554103804943,0,0,0
dup_366,synthetic_duplicate,encoding,1,1.0,1.0,1.0,0.855072463768116,0.25,0.855072463768116,0.8784589117571707,0,1,1
non_1963,real_non_duplicate,none,0,0.4144144144144144,0.0,0.4144144144144144,0.24242424242424243,0.0,0.24242424242424243,0.00912875,0,0,0
